# Whois Google Geo
1,LVLT-1 - Level 3 Parent  LLC,US
110,XAIT-AS - Xerox Advanced Information Technology,US
111,BOSTONU-AS - Boston University,US,42.3504997,-71.1075878
112,ROOTSERV - DNS-OARC,US
113,SCCNET-AS - Space Communications Company,US,34.3275783,-95.7048847
114,NTTA-114 - NTT America  Inc.,US,34.3275783,-95.7048847
115,DNIC-AS-00115 - DoD Network Information Center,US,39.9747423,-82.89693
116,TELCORDIA - Telcordia Technologies,US
117,ALBM-NET-AS - Lockheed Austin Division,US,30.2143357,-97.7497075
118,DNIC-AS-00118 - DoD Network Information Center,US,39.9747423,-82.89693
119,AMS-AS - American Mathematical Society,US,41.8371711,-71.414592
120,MITRE-OMAHA - The MITRE Corporation,US,38.5471666,-89.8841259
121,DNIC-AS-00121 - DoD Network Information Center,US,39.9747423,-82.89693
122,UPMC-AS122 - UPMC,US,40.4426885,-79.9629493
123,LOGAIRCOMNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
124,DNIC-AS-00124 - DoD Network Information Center,US,39.9747423,-82.89693
125,HI-NET-AS - Honeywell International  Inc.,US,34.3275783,-95.7048847
126,DNIC-AS-00126 - DoD Network Information Center,US,39.9747423,-82.89693
127,JPL-AS127 - Jet Propulsion Laboratory,US,34.2013081,-118.1735831
128,ADS-AS - Advanced Decision Systems,US,41.176206,-73.1945227
129,DNIC-AS-00129 - DoD Network Information Center,US,39.9747423,-82.89693
130,CSOCNET-AS - Space Communications Division,US
131,UCSB-NET-AS - University of California  Santa Barbara,US,34.4137212,-119.8472853
132,WPAFB-CSD-NET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
133,AFIT-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
134,CORONA-GW-AS - Fleet Analysis Center,US,34.3275783,-95.7048847
135,DNIC-AS-00135 - DoD Network Information Center,US,39.9747423,-82.89693
136,AF-ASN-136 - Air Force Systems Networking,US,34.6733424,-95.0941651
137,ASGARR - Consortium GARR,IT
138,DNIC-AS-00138 - DoD Network Information Center,US,39.9747423,-82.89693
139,DNIC-AS-00139 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
140,DNIC-AS-00140 - DoD Network Information Center,US,39.9747423,-82.89693
141,DNIC-AS-00141 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
142,DNIC-AS-00142 - Headquarters  USAISC,US,38.8985241,-77.0196562
143,OOG1-AS - 1881CS/XPC,US
144,ATT-INTERNET - Lucent Technologies/Bell Laboratories,US,40.6844934,-74.4035747
145,VBNS - MCI Communications Corporation,US,41.6286045,-91.5716022
146,HQEIS-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
147,DNIC-AS-00147 - DoD Network Information Center,US,39.9747423,-82.89693
148,DNIC-AS-00148 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
149,DNIC-AS-00149 - DoD Network Information Center,US,39.9747423,-82.89693
150,DNIC-AS-00150 - DoD Network Information Center,US,39.9747423,-82.89693
151,IND-NTC-AS - Hewlett-Packard Company,US,34.3275783,-95.7048847
152,SRI-ACCATT-AS - SRI International,US,34.7014122,-106.015755
153,CTNOSC-ASN-153 - Headquarters  USAISC,US,38.8985241,-77.0196562
154,DNIC-AS-00154 - Headquarters  USAISC,US
155,DNIC-AS-00155 - DoD Network Information Center,US,39.9747423,-82.89693
156,NORTHEASTERN-GW-AS - Northeastern University,US,42.3398067,-71.0913604
157,INTELLIAUTON - Silicon Graphics International Corp.,US
158,ERI-AS - Ericsson Network Systems  Inc.,US,34.3275783,-95.7048847
159,OSUNET-AS - The Ohio State University,US,40.0066723,-83.0326433
160,U-CHICAGO-AS - University of Chicago,US,41.7886079,-87.600902
161,TI-AS - Texas Instruments  Inc.,US,36.2704625,-96.6732937
162,DNIC-AS-00162 - Navy Network Information Center (NNIC),US
163,IBM-RESEARCH-AS - International Business Machines Corporation,US,41.1083018,-73.7226564
164,DNIC-AS-00164 - DoD Network Information Center,US,39.9747423,-82.89693
165,DNIC-AS-00165 - DoD Network Information Center,US,39.9747423,-82.89693
166,IDA-AS - Institute for Defense Analyses,US
167,WESLEYAN-AS - Wesleyan University,US
168,UMASS-AMHERST - University of Massachusetts,US
169,HANSCOM-NET-AS - Air Force Systems Networking,US
170,DNIC-AS-00170 - DoD Network Information Center,US
171,SOX-RES - Southern Light Rail  Inc.,US
172,DNIC-AS-00172 - Headquarters  USAISC,US
173,ERX-ECLNET - Electrical Communications Laboratories,JP
174,COGENT-174 - Cogent Communications,US
175,PL-AS - Air Force Systems Networking,US
176,BCN-AS - Information Systems and Networks Corporation,US,39.0274307,-77.1453077
177,UMICH-AS-1 - University of Michigan,US,42.2780436,-83.7404128
178,UMICH-AS-2 - University of Michigan,US,42.2780436,-83.7404128
179,UMICH-AS-3 - University of Michigan,US
180,UMICH-AS-4 - University of Michigan,US,42.2780436,-83.7404128
181,MERIT-AS-1 - Merit Network Inc.,US,42.213581,-83.7474329
182,MERIT-AS-2 - Merit Network Inc.,US,42.213581,-83.7474329
183,MERIT-AS-3 - Merit Network Inc.,US,42.213581,-83.7474329
184,MERIT-AS-4 - Merit Network Inc.,US,42.213581,-83.7474329
185,MERIT-AS-5 - Merit Network Inc.,US,42.213581,-83.7474329
186,CUA-AS - The Catholic University of America,US,38.9368811,-77.0008807
187,DNSCAST-AS - DNScast,US
188,SAIC-AS - SAIC,US,34.3275783,-95.7048847
189,LVLT-189 - Level 3 Parent  LLC,US
190,DNIC-AS-00190 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
191,DNIC-AS-00191 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
192,ROCHINSTTECH - Rochester Institute of Technology,US,43.0844955,-77.6771198
193,FORD-ASN - Lockheed Martin Western Development Labs,US
194,NCAR-AS - University Corporation for Atmospheric Research,US,39.9783179,-105.2772194
195,SDSC-AS - San Diego Supercomputer Center,US,32.8844113,-117.2412158
196,BOEING196 - The Boeing Company,US,34.3275783,-95.7048847
197,RAYTHEON-AS-2 - Raytheon Company,US,34.3275783,-95.7048847
198,DNIC-AS-00198 - DoD Network Information Center,US,39.9747423,-82.89693
199,CENTURYLINK-LEGACY-LVLT-199 - Level 3 Parent  LLC,US
200,CENTURYLINK-LEGACY-LVLT-200 - Level 3 Parent  LLC,US
201,CENTURYLINK-LEGACY-LVLT-201 - Level 3 Parent  LLC,US
202,CENTURYLINK-LEGACY-LVLT-202 - Level 3 Parent  LLC,US
203,CENTURYLINK-LEGACY-LVLT-203 - Level 3 Parent  LLC,US
204,PSCNET-AS - Pittsburgh Supercomputing Center,US,40.4455908,-79.9514285
205,MONTCLAIR-AS - Montclair State University,US,40.8642677,-74.200802
206,CSC-IGN-AMER - Computer Sciences Corporation,US,34.3275783,-95.7048847
207,CLI-GW-AS - Computational Logic  Inc.,US,38.7747155,-90.3755464
208,DNIC-AS-00208 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
209,CENTURYLINK-US-LEGACY-QWEST - CenturyLink Communications  LLC,US,37.1640219,-93.006093
210,WEST-NET-WEST - Utah Education Network,US,39.478211,-113.7898648
211,RADC-LONS-GW-AS - Rome Air Development Center,US,34.2576632,-85.1668009
212,HQAFSC-LONS-GW-AS - Headquarters  Air Force Systems Command,US,34.3275783,-95.7048847
213,DNIC-AS-00213 - Headquarters  USAISC,US,38.8985241,-77.0196562
214,DNIC-AS-00214 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
215,DNIC-AS-00215 - Headquarters  USAISC,US,38.8985241,-77.0196562
216,LMSC-HOSTNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
217,UMN-SYSTEM - University of Minnesota,US,44.97399,-93.2299172
218,AFOTECPCNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
219,DNIC-AS-00219 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
220,OOALC-HOSTNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
221,WRALC-HOSTNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
222,SMALC-HOSTNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
223,AS223 - Parsons Corporation,US,34.3275783,-95.7048847
224,UNINETT - UNINETT AS,NO,63.4159415,10.3934305
225,VIRGINIA-AS - University of Virginia,US,38.0335529,-78.5101659
226,LOS-NETTOS-AS - Los Nettos,US,34.018079,-118.2771408
227,DNIC-AS-00227 - Headquarters  USAISC,US,38.8985241,-77.0196562
228,DNIC-AS-00228 - DoD Network Information Center,US,39.9747423,-82.89693
229,MERIT-AS-6 - Merit Network Inc.,US,42.213581,-83.7474329
230,MERIT-AS-7 - Merit Network Inc.,US,42.213581,-83.7474329
231,MERIT-AS-8 - Merit Network Inc.,US,42.213581,-83.7474329
232,MERIT-AS-9 - Merit Network Inc.,US,42.213581,-83.7474329
233,MERIT-AS-10 - Merit Network Inc.,US,42.213581,-83.7474329
234,BLACKROSE-1 - Blackrose Society,US,39.013575,-104.7031277
235,MERIT-AS-12 - Merit Network Inc.,US,42.213581,-83.7474329
236,MERIT-AS-13 - Merit Network Inc.,US,42.213581,-83.7474329
237,MERIT-AS-14 - Merit Network Inc.,US,42.213581,-83.7474329
238,MERIT-AS-15 - Merit Network Inc.,US,42.213581,-83.7474329
239,UTORONTO-AS - University of Toronto,CA,43.6628917,-79.3978451
240,SAALC-HOSTNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
241,OCALC-HOSTNET-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
242,SSSD-AS - SUPSHIP,US,40.4252766,-75.3696082
243,HARRIS-ATD-AS - Harris Government Systems Sector,US
244,DNIC-AS-00244 - DoD Network Information Center,US,39.9747423,-82.89693
245,PRC-AS - Planning Research Corporation,US,29.756359,-95.3652287
246,ASIFICS-GW-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
247,ROMENET-AS - Rome Air Development Center,US,34.2576632,-85.1668009
248,IDDQD-AS,DE,50.6907877,12.4606567
249,PETERCOM-AS - AS249,GB
250,SACREDCHAO-AS - AS250.net Foundation,EU
251,DENISKLIMEK-AS - Denis Klimek,DE
252,DNIC-AS-00252 - Headquarters  USAISC,US,39.0981528,-76.7427286
253,NTTA-253 - NTT America  Inc.,US
254,TWG-NET-AS - Attachmate Corp.,US,34.3275783,-95.7048847
255,PAFB-GW - Air Force Systems Networking,US,34.6733424,-95.0941651
256,DNIC-AS-00256 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
257,DNIC-AS-00257 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
258,BRAGGSRI-EGP-AS - Headquarters  USAISC,US,39.0981528,-76.7427286
259,SCUBED-AS - SCUBED,US,40.9461963,-74.3870788
260,XCONNECT24 - Xconnect24 Inc.,US
261,FR-CINES-MONTPELLIER - Renater,FR,48.827992,2.3423069
262,VERIO - NTT America  Inc.,US,34.3275783,-95.7048847
263,NTTA-263 - NTT America  Inc.,US,34.3275783,-95.7048847
264,SRINET-AS - SRI International,US,34.7014122,-106.015755
265,DSI-WR-16 - Advanced Info. Technology Servcies,US
266,DHC-USA-INC - DHC USA INCORPORATED,US,37.7844743,-122.2751097
267,NETHER-NET - Nether.Net,US,33.8185861,-84.1210457
268,USUHSNET-AS - Uniformed Services University of the Health Sciences,US,39.0018977,-77.088476
269,INCSYS-AS - Incremental Systems Corporation,US,47.580074,-122.1472637
270,AS270 - National Aeronautics and Space Administration,US,39.3430201,-81.65604
271,BCNET-AS - BCnet,CA,49.2833298,-123.1174385
272,CTNOSC-ASN-272 - Headquarters  USAISC,US,39.0981528,-76.7427286
273,DNIC-AS-00273 - DoD Network Information Center,US,39.9747423,-82.89693
274,AINET-AS274 - Advanced Information Technology Services  LLC,US,34.7988084,-87.6767139
275,NTTA-275 - NTT America  Inc.,US,34.3275783,-95.7048847
276,OTS-AS-276 - University of Texas System,US,30.2698366,-97.7464192
277,CSC-300-AS277 - Computer Sciences Corporation,US,34.3275783,-95.7048847
278,Universidad Nacional Autonoma de Mexico,MX,19.3216472,-99.1939132
279,LVLT-279 - Level 3 Parent  LLC,US
280,NTTA-280 - NTT America  Inc.,US,34.3275783,-95.7048847
281,LVLT-281 - Level 3 Parent  LLC,US
282,MERIT-AUX-AS - Merit Technology  Inc.,US,39.466535,-105.3737015
283,MPOWERLABS - MPower Labs  Inc.,US,40.6124333,-74.2694305
284,UUNET-IPV6 - MCI Communications Services  Inc. d/b/a Verizon Business,US
285,DNIC-AS-00285 - Headquarters  USAISC,US,39.0981528,-76.7427286
286,KPN - KPN B.V.,NL,52.2279785,4.4559686
287,DNIC-AS-00287 - Navy Network Information Center (NNIC),US,39.9747423,-82.89693
288,ESA - European Space Agency (ESA),IT,41.8271144,12.6701649
289,DNIC-AS-00289 - Headquarters  USAISC,US,39.0981528,-76.7427286
290,SHOWNET-AS - Interop Show Network,US
291,ESNET-EAST - ESnet,US,37.8759243,-122.2552379
292,ESNET-WEST - ESnet,US,37.8759243,-122.2552379
293,ESNET,US,37.8759243,-122.2552379
294,FRANCE-IP-NET-AS - Renater,FR,48.827992,2.3423069
295,USTCCLOUD - DoD Network Information Center,US,39.9747423,-82.89693
296,ACFP-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
297,AS297 - National Aeronautics and Space Administration,US,39.3430201,-81.65604
298,RADC-LONEX-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
299,UCINET-AS - University of California  Irvine,US,33.6404952,-117.8464849
300,DNIC-AS-00300 - DoD Network Information Center,US,39.9747423,-82.89693
301,C3PO-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
302,BCM-INFO-NET-AS - Baylor College of Medicine,US,29.7105296,-95.3986877
303,DNIC-AS-00303 - DoD Network Information Center,US,39.9747423,-82.89693
304,SRIEXPRIGNET-AS - SRI International,US,34.7014122,-106.015755
305,DNIC-AS-00305 - Headquarters  USAISC,US,39.0981528,-76.7427286
306,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
307,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
308,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
309,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
310,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
311,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
312,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
313,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
314,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
315,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
316,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
317,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
318,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
319,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
320,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
321,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
322,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
323,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
324,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
325,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
326,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
327,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
328,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
329,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US
330,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
331,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
332,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
333,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
334,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
335,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
336,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
337,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
338,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
339,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
340,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
341,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
342,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
343,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
344,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
345,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
346,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
347,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
348,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
349,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
350,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
351,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
352,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
353,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
354,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
355,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
356,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
357,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
358,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
359,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
360,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
361,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
362,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
363,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
364,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
365,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
366,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
367,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
368,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
369,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
370,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
371,DNIC-ASBLK-00306-00371 - DoD Network Information Center,US,39.9747423,-82.89693
372,AS372 - National Aeronautics and Space Administration,US,39.3430201,-81.65604
373,MITRE-AS-4 - The MITRE Corporation,US,38.5471666,-89.8841259
374,BROOKS-AS - Air Force Systems Networking,US,34.6733424,-95.0941651
375,TIETOTIE-AS - Tieto Oyj,FI,62.5185834,21.2585309
